COD_CURSO;CURSO;CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO
41201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2006;4105003;SISTEMÁTICA E BIOGEOGRAFIA;Obrigatoria
41201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2006;4105004;SOCIOLOGIA E ANTROPOLOGIA DA EDUCAÇÃO;Obrigatoria
41201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2006;4105010;TEC.DE COLETA E PREP.DE MATER. ZOOLOGICO;Obrigatoria
41201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2006;4105070;TRABALHO DE CONC DE CURSO-TCC(MONOGRAFIA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101042;ANATOMIA HUMANA BASICA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101166;ATIVIVIDADES COMPLEMENTARES FLEXIVEIS;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101052;AVALIAÇÃO E APRENDIZAGEM;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101046;BIOESTATISTICA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101001;BIOLOGIA CELULAR;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101205;BIOLOGIA GERAL;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101182;BIOLOGIA MARINHA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101038;BIOQUÍMICA GERAL;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101004;BOTANICA CRIPTOGAMICA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101136;BOTANICA ECONOMICA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101212;CURRICULO EDUCACIONAL;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101137;ECOLOGIA DA POLINIZAÇÃO E DISPERSÃO;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101100;ECOLOGIA DE ECOSSISTEMAS AQUATICOS;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101131;ECOLOGIA DE ECOSSISTEMAS TERRESTRES;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101084;ECOLOGIA GERAL;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101169;ECOTURISMO;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101206;EDUCAÇÃO AMBIENTAL;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101035;EMBRIOLOGIA E HISTOLOGIA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101211;ENSINO INCLUSO;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101174;ENTOMOLOGA GERAL;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101135;ESTAGIO SUPERV EM ENSINO DE BIOLOGIA I;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101145;ESTAGIO SUPERV EM ENSINO DE BIOLOGIA II;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101165;ESTAGIO SUPERV EM ENSINO DE BIOLOGIA III;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101213;ETICA E DIVERSIDADE;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101104;ETOLOGIA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101041;FILOSOFIA E SOCIOLOGIA DA EDUCAÇÃO;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101045;FÍSICA E BIOFÍSICA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101087;FISIOLOGIA ANIMAL COMPARADA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101085;FISIOLOGIA VEGETAL;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101194;FUNDAMENTOS DE AQUICULTURA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101191;FUNDAMENTOS DE ETNOECOLOGIA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101193;FUNDAMENTOS DE LIMNOLOGIA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101005;FUNDAMENTOS DE QUÍMICA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101132;GENETICA DE POPULACOES E EVOLUCAO;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101101;GENETICA GERAL;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101133;GEOLOGIA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101179;GERENCIAMENTO DE RESIDUOS;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101021;INFORMÁTICA APLICADA AO ENSINO;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101015;INGLES INSTRUMENTAL;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101103;INSTRUMENTACAO NO ENSINO DE C BIOLOGICAS;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101033;LEGISLAÇÃO DA EDUCAÇÃO BÁSICA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101148;LINGUA BRASILEIRA DE SINAIS;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101006;LINGUA PORTUGUESA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101039;MATEMÁTICA BÁSICA;Complementar
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101147;MET. CIENTÍFICA PARA O ENS. DA BIOLOGIA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101192;MICOLOGIA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101102;MICROBIOLOGIA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101036;MORFOLOGIA E ANATOMIA VEGETAL;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101146;PALEONTOLOGIA;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5102156;PARASITOLOGIA;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101054;PLANEJAMENTO EM EDUCAÇÃO;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101207;POLÍTICA E EDUCAÇÃO;Optativa
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101002;PRATICA EM ENSINO DE C. BIOLOGICAS I;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101040;PRATICA EM ENSINO DE C. BIOLOGICAS II;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101047;PRATICA EM ENSINO DE C. BIOLOGICAS III;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101088;PRATICA EM ENSINO DE C. BIOLOGICAS IV;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101016;PSICOLOGIA E EDUCAÇÃO;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101134;RECURSOS TEC PARA O ENS DE C BIOLOGICAS;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101043;SISTEMÁTICA DE FANERÓGAMAS;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101164;TRABALHO DE CONCLUSÃO DE CURSO;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101044;ZOOLOGIA DOS CORDADOS I;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101086;ZOOLOGIA DOS CORDADOS II;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101003;ZOOLOGIA DOS INVERTEBRADOS I;Obrigatoria
51201210;CIÊNCIAS BIOLÓGICAS (LIC) - N;2008;5101037;ZOOLOGIA DOS INVERTEBRADOS II;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103001;ANÁLISE DAS DEMONSTRAÇÕES CONTÁBEIS;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103040;ANÁLISE DE INVESTIMENTOS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103080;ATIVIDADE COMPLEMENTAR FLEXIVEL;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103002;AUDITORIA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103041;COMERCIO EXTERIOR;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103042;CONTABILIDADE AGRARIA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103003;CONTABILIDADE AVANCADA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103004;CONTABILIDADE DE CUSTOS;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103005;CONTABILIDADE E EDUCAÇÃO AMBIENTAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103006;CONTABILIDADE GERENCIAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103007;CONTABILIDADE INTERMEDIARIA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103008;CONTABILIDADE INTRODUTORIA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103009;CONTABILIDADE PUBLICA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103043;CONTABILIDADE TRIBUTARIA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103044;CONTABILOMETRIA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103045;CONTRATOS AGRARIOS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103010;CONTROLADORIA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103046;DESENVOLVIMENTO SUSTENTAVEL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103047;DIREITO ADMINISTRATIVO;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103048;DIREITO AMBIENTAL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103049;DIREITO CIVIL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103011;DIREITO COMERCIAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103050;DIREITO CONSTITUCIONAL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103051;DIREITO ECONOMICO;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103012;DIREITO SOCIAL TRAB E PREVIDENCIARIO;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103013;DIREITO TRIBUTARIO E FINANCEIRO;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103014;DIREITOS HUMANOS E EDUCAÇÃO ESPECIAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103052;ECONOMIA BRASILEIRA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3101074;ECONOMIA POLÍTICA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103053;ELABORAÇÃO DE TRABALHOS MONOGRÁFICOS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103054;EMPREENDEDORISMO;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;1305253;ENADE/CONCLUINTE;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;1305254;ENADE/INGRESSANTE;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103018;EST. SUP. - FISCAL E PESSOAL;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103016;EST. SUP.-CONT E AUDITORIA GOVERNAMENTAL;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103017;EST. SUP.-CONTABILIDADE FINANCEIRA;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103015;ESTAGIO SUPERV. - AUDITORIA CONTABIL;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103019;ESTATISTICA APLICADA A CONTABILIDADE;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103020;ETICA PROFISSIONAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103055;FINANCAS PUBLICAS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103021;FUNDAMENTOS DE ADMINISTRACAO;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103022;FUNDAMENTOS DE ECONOMIA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103023;FUNDAMENTOS DE INFORMÁTICA;Complementar
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103024;GESTAO ATUARIAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103056;GESTAO DE PESSOAS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103057;GESTAO DE POLITICAS PUBLICAS;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103025;GESTAO ESTRATEGICA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103026;GESTAO FINANCEIRA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103027;INFORMÁTICA APLICADA À CONTABILIDADE;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103058;INTRODUÇÃO À CIÊNCIA DO DIREITO;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103059;LINGUA  ESTRANGEIRA;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103060;MARKETING;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103028;MATEMÁTICA BÁSICA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103029;MATEMÁTICA FINANCEIRA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103030;MET. E TÉCNICAS DE PESQUISA CIENTÍFICA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103031;METODOS QUANT APLIC A CONTABILIDADE;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103032;MODELOS DE GESTAO;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103033;PERICIA CONTABIL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103034;PESQUISA APLICADA;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103061;PLANEJAMENTO TRIBUTARIO;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103035;PORTUGUES INSTRUMENTAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103036;SISTEMAS DE INFORMACOES GERENCIAIS;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103037;SOCIOLOGIA ORGANIZACIONAL;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103064;TECC (CONTABILIDADE COMERCIAL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103065;TECC (ORCAMENTO EMPRESARIAL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103038;TEORIA DA CONTABILIDADE;Obrigatoria
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103062;TEORIA DAS ORGANIZACOES;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103063;TOPICOS DE CONTABILIDADE INTERNACIONAL;Optativa
31360200;CIÊNCIAS CONTÁBEIS - N;2004;3103039;TRABALHO DE CONCLUSAO DE CURSO - TCC;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301013;ADMINISTRAÇÃO DA PRODUÇÃO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301006;ADMINISTRAÇÃO FINANCEIRA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301008;ADMINISTRAÇÃO MERCADOLÓGICA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303059;AGRICULTURA E D. ECONOMICO II;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303060;AGRICULTURA E D. ECONOMICO III;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303051;AGRICULTURA E DESENV ECONOMICO I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301003;ANÁLISE DE CUSTOS;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301049;CONTABILIDADE E ANÁLISE DE BALANÇO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303038;CONTABILIDADE SOCIAL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303045;DESENVOLVIMENTO SOCIO-ECONOMICO I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303046;DESENVOLVIMENTO SOCIO-ECONOMICO II;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303013;ECONOMETRIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303047;ECONOMIA BRASILEIRA CONTEMPORANEA I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303048;ECONOMIA BRASILEIRA CONTEMPORANEA II;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303053;ECONOMIA CLASSICA;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303068;ECONOMIA DA ENERGIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303067;ECONOMIA DA TECNOLOGIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303058;ECONOMIA DO NORDESTE;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303043;ECONOMIA DO SETOR PUBLICO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303066;ECONOMIA DO TRABALHO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303022;ECONOMIA DOS RECURSOS NATURAIS;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303069;ECONOMIA DOS TRANSPORTES;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303052;ECONOMIA INDUSTRIAL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303070;ECONOMIA INTERNACIONAL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303044;ECONOMIA MONETARIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303056;ECONOMIA POLITICA I;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303057;ECONOMIA POLITICA II;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303065;ECONOMIA REGIONAL E URBANA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1304009;EDUCAÇÃO FÍSICA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303076;ELABORAÇÃO E ANÁLISE DE PROJETOS;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305127;ELEMENTOS DE SOCIOLOGIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305253;ENADE/CONCLUINTE;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305254;ENADE/INGRESSANTE;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305132;EST DE C.E MOV. SOC. NO CAMPO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303061;ESTADO E AGRICULTURA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305128;ESTADO E SOCIEDADE;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1114048;ESTATISTICA ECON E INT A ECONOMETRIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1306035;FORMACAO DO CAPITALISMO CONTEMPORANEO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1306034;FORMACAO ECONOMICA DO BRASIL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1306033;FORMACAO ECONOMICA GERAL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1307009;FRANCES;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1306047;GEOGRAFIA ECONOMICA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1308046;GEOGRAFIA HUMANA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303071;HISTÓRIA DO PENSAMENTO ECONÔMICO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1307011;INGLES;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305126;INSTITUICOES DO DIREITO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1411001;INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303028;INTRODUÇÃO À ECONOMIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1114047;INTRODUCAO A ESTATISTICA ECONOMICA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305125;INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1307045;LINGUA PORTUGUESA;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301055;MATEMÁTICA FINANCEIRA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301007;MERCADO DE CAPITAIS;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1109044;METODOS QUANTITATIVOS I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1109045;METODOS QUANTITATIVOS II;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1109046;METODOS QUANTITATIVOS III;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303050;MONOGRAFIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301054;ORGANIZACAO INDUSTRIAL;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303020;PLANEJAMENTO URBANO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303064;POLITICA E PLANEJAMENTO ECONOMICO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301012;PROGRAMACAO ORCAMENTARIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305186;PROJETO E PLANEJAMENTO SOCIAL;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1301063;SOCIOLOGIA DAS ORGANIZACOES;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303049;TÉCNICA DE PESQUISA EM ECONOMIA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303087;TEE (DESENVOLVIMENTO LOCAL);Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303088;TEE (EXTENSAO);Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303078;TEE (GLOBALIZACAO DA ECONOMIA);Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303080;TEE(GLOBALIZ EM NEOLIBERALISMO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303091;TEE(INTROD. AO PENS.ECON. BRASILEIRO);Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303086;TEE(SEMINARIO DE PESQUISA);Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303063;TEORIA DA RENDA DA TERRA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303062;TEORIA DO VALOR;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303039;TEORIA MACROECONOMICA I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303040;TEORIA MACROECONOMICA II;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303041;TEORIA MACROECONOMICA III;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303042;TEORIA MICROECONOMICA;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303054;TEORIA NEOCLASSICA I;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303055;TEORIA NEOCLASSICA II;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;1987;1303024;TOPICOS ESPECIAIS EM ECONOMIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1301066;ADMINISTRAÇÃO DA PRODUÇÃO I;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1301006;ADMINISTRAÇÃO FINANCEIRA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1301008;ADMINISTRAÇÃO MERCADOLÓGICA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303092;AGRICULTURA E DESENVOLVIMENTO ECONOMICO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303104;ANÁLISE DE CONJUNTURA ECONÔMICA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1301003;ANÁLISE DE CUSTOS;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303112;ATIVIDADES COMPLEMENTARES FLEXIVEIS;Complementar
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1301113;CONTABILIDADE E ANÁLISE DE BALANÇO;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303038;CONTABILIDADE SOCIAL;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303045;DESENVOLVIMENTO SOCIO-ECONOMICO I;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1303046;DESENVOLVIMENTO SOCIO-ECONOMICO II;Obrigatoria
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1305290;DIREITO ECONOMICO;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1305291;DIREITO FINANC. E LEGISLAÇÃO TRIBUTÁRIA;Optativa
13304100;CIÊNCIAS ECONÔMICAS - M;2009;1305292;DIREITO INTERNACIONAL PUBLICO;Optativa
