COD_CURSO;CURSO;COD_CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO;CH;CRED
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102062;HIDRAULICA;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102053;BIOQU?MICA;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102011;F?SICA GERAL I;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102009;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102004;QU?MICA GERAL;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102005;QU?MICA EXPERIMENTAL;Obrigat?ia;30;2
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102003;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102001;BIOLOGIA CELULAR E MOLECULAR;Obrigat?ia;60;4
71131100;ENGENHARIA DE BIOSSISTEMAS - D;2009;7102002;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101006;PRAT. DE LEITURA E PRODUCAO DE TEXTOS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102244;BIOCOMBUSTIVEIS;Optativa;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102283;BIOTECNOLOGIA DOS SOLOS;Optativa;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102273;PROJETO DE INDUSTRIA DE BIOPROCESSOS;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102272;BIOTECNOLOGIA AMBIENTAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102271;TRATAMENTO DE EFLUENTES;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102265;TEBIOT I(BIOTECNOLOGIA PARA O SECULO XXI;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102289;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;75;5
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102288;TRABALHO DE CONCLUSAO DE CURSO;Complementar;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102287;ESTAGIO SUPERVISIONADO;Complementar;240;16
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102127;IMUNOLOGIA GERAL E VACINOLOGIA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102126;CINETICA E CALCULO DE BIORREATORES;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102125;MELHORAMENTO ANIMAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102124;FARMACOBIOTECNOLOGIA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102123;MODELAGEM E SIMULACAO;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101132;ECONOMIA;Obrigat?ia;;
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102100;TOXICOLOGIA;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102099;CULTURA DE TECIDOS VEGETAIS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102098;CULTURA DE CELULAS ANIMAIS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101177;DIREITO E ETICA;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102262;GESTAO DA QUALIDADE;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102255;INSTRUMENTACAO E CONTROLE DE PROCESSOS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102254;BIOMATERIAIS;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102253;BIOINFORM?TICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102252;PLANEJAMENTO EXPERIMENTAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102251;RECUPERACAO E PURIFICACAO DE BIOPROCESSO;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102250;",""RELA??O CI?NCIA,, TECNOLOGIA E SOCIEDADE"",";Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102097;FUNDAMENTOS DE ENGENHARIA GENETICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101086;ESPANHOL I;Optativa;;
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101084;LINGUA BRASILEIRA DE SINAIS-LIBRAS;Optativa;;
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102090;EMBRIOLOGIA;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102065;FENOMENOS DE TRANSPORTE;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102240;GESTAO E INOVACAO EM BIOTECNOLOGIA;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102239;FISIOLOGIA MOLECULAR;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102114;TRATAMENTOS DE RESIDUOS SOLIDOS;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102113;MARCADORES MOLECULARES;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102075;ELETRICIDADE BASICA;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102073;MELHORAMENTO VEGETAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102072;ENZIMOLOGIA E TECNOLOGIA DA FERMENTA??O;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102234;ESTATISTICA EXPERIMENTAL;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102080;RESISTENCIA DOS MATERIAIS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102025;QU?MICA ANAL?TICA APLICADA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7101042;INGLES I;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102095;OPERACOES UNITARIAS;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102094;ADMINISTRA??O E EMPREENDEDORISMO;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102029;PROGRAMACAO;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102027;METODOLOGIA CIENT?FICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102050;TERMODINAMICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102046;F?SICA EXPERIMENTAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102045;F?SICA GERAL III;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102044;MEC?NICA GERAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102043;USO SUSTENTAVEL DA BIODIVERSIDADE;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102042;MICROBIOLOGIA GERAL;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102023;F?SICA GERAL II;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102021;PROBABILIDADE E ESTATISTICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102020;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102036;ANATO-FISIOLOGIA VEGETAL;Optativa;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102041;QU?MICA ORG?NICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102014;INTRODU??O ? CI?NCIA DOS MATERIAIS;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102013;GENETICA MOLECULAR;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102012;DESENHO T?CNICO;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102011;F?SICA GERAL I;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102010;?LGEBRA LINEAR;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102009;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102006;INT. A ENG. DE BIOTEC. E BIOPROCESSOS;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102055;BIOSSEGURANCA;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102054;LAB. DE BIOQU?MICA E BIOLOGIA MOLECULAR;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102053;BIOQU?MICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102052;F?SICO-QU?MICA;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102001;BIOLOGIA CELULAR E MOLECULAR;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102002;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102003;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102005;QU?MICA EXPERIMENTAL;Obrigat?ia;30;2
71132100;ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D;2009;7102004;QU?MICA GERAL;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7101006;PRAT. DE LEITURA E PRODUCAO DE TEXTOS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102001;BIOLOGIA CELULAR E MOLECULAR;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7101011;SOCIOLOGIA E CIDADANIA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102297;TEEP(MATEMATICA FINANCEIRA);Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102292;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102291;TRABALHO DE CONCLUSAO DE CURSO;Complementar;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102290;ESTAGIO CURRICULAR SUPERVISIONADO;Complementar;210;14
71133100;ENGENHARIA DE PRODU??O - D;2009;7102281;GESTAO DE PROJETOS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102280;GESTAO DA MANUTENCAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102279;CONTROLE ESTATISTICO DE QUALIDADE;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102278;PROJETO DE FABRICA E LAYOUT;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102277;ESTRATEGIAS DE MERCADOS AGROINDUSTRIAIS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102264;",""GESTAO,,INOVACAO E EMPREENDEDORISMO"",";Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102263;CUSTOS DA PRODUCAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102262;GESTAO DA QUALIDADE;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102261;PLANEJAMENTO ESTRATEGICO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102260;PESQUISA OPERACIONAL II;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102259;SIMULACAO DE SISTEMAS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102132;LOGISTICA E DISTRIBUICAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102131;GESTAO DA INFORMACAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102130;PLANEJAMENTO E PROJETO DE PRODUTO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102129;PESQUISA OPERACIONAL I;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102128;PLANEJAMENTO E CONTROLE DA PRODUCAO II;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102106;ELETROT?CNICA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102105;HIGIENE E SEGURANCA DO TRABALHO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102104;SISTEMAS AGROINDUSTRIAIS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102103;GESTAO AMBIENTAL;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102102;ENGENHARIA DE M?TODOS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102101;PLANEJAMENTO E CONTROLE DA PRODUCAO I;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7101086;ESPANHOL I;Optativa;;
71133100;ENGENHARIA DE PRODU??O - D;2009;7101084;LINGUA BRASILEIRA DE SINAIS-LIBRAS;Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102241;TEEP(FONTES ALTERNATIVAS DE ENERGIA);Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7101163;FRANCES I;Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102065;FENOMENOS DE TRANSPORTE;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102118;AUTOMA??O;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102089;INTRODUCAO A ENGENHARIA DE FABRICACAO;Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102081;ERGONOMIA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102080;RESISTENCIA DOS MATERIAIS;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102079;ENGENHARIA ECONOMICA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102078;ORGANIZACAO DO TRABALHO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102026;INTRODUCAO A ZOOTECNIA;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7102023;F?SICA GERAL II;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102021;PROBABILIDADE E ESTATISTICA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102020;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7101077;DIREITO;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7101042;INGLES I;Optativa;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102030;SISTEMAS DE PRODUCAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102029;PROGRAMACAO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102028;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102027;METODOLOGIA CIENT?FICA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102014;INTRODU??O ? CI?NCIA DOS MATERIAIS;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7102012;DESENHO T?CNICO;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102011;F?SICA GERAL I;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102010;?LGEBRA LINEAR;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102009;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102008;INT. A ENG. DE PRODUCAO;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7102005;QU?MICA EXPERIMENTAL;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7102004;QU?MICA GERAL;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102003;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102002;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102050;TERMODINAMICA;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102047;INTRODUCAO A AGRICULTURA;Obrigat?ia;30;2
71133100;ENGENHARIA DE PRODU??O - D;2009;7102046;F?SICA EXPERIMENTAL;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102045;F?SICA GERAL III;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102044;MEC?NICA GERAL;Obrigat?ia;60;4
71133100;ENGENHARIA DE PRODU??O - D;2009;7102040;ADMINISTRA??O PARA ENGENHARIA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101003;INTRODUCAO A SOCIOLOGIA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101010;FUND. DE PESQUISA EM CI?NCIAS SOCIAIS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101006;PRAT. DE LEITURA E PRODUCAO DE TEXTOS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101008;INTRODUCAO A ANTROPOLOGIA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101014;PSICOLOGIA E EDUCA??O;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101020;TEORIA SOCIOLOGICA I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101022;LAB DE PESQ E PRAT PEDAG EM C SOCIAIS I;Complementar;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101028;TECNOLOGIA EDUC E PROC DE APRENDIZAGEM;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101193;MOVIMENTOS SOCIAIS;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101192;ANTROPOLOGIA DA ARTE;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101186;CULTURA POL?TICA;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101180;SOCIOLOGIA AMBIENTAL;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101166;TRABALHO DE CONCLUSAO DE CURSO - TCC;Complementar;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101165;ESTAGIO CURRICULAR SUPERVISIONADO II;Complementar;210;14
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101187;",""SOCIEDADE,,CULTURA E CINEMA"",";Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101176;RELACOES DE GENERO E SEXUALIDADE;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101161;SOCIEDADES INDIGENAS;Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101160;ESTAGIO CURICULAR SUPERVISIONADO I;Complementar;195;13
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101159;SOCIOLOGIA DO DESENVOLVIMENTO;Obrigat?ia;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101158;OFICINA DE PROJETO DE PESQUISA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101115;HIST?RIA E CULTURA AFRO-BRASILEIRA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101157;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;210;14
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101113;ESTADO E POLITICAS PUBLICAS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101105;SECP I(INST POLITICAS E DEMOCRACIA);Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101078;TEORIA ANTROPOLOGICA II;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101136;SEA(ETNOMUSICOLOGIA);Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101135;SES(SOCIOLOGIA DA ARTE);Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101134;SES(SOCIOLOGIA DE BOURDIEU);Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101133;LAB DE PESQ E PRAT PEDAG EM C SOCIAIS V;Complementar;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101131;SOCIEDADES CAMPONESAS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101130;SOCIOLOGIA CONTEMPORANEA;Obrigat?ia;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101091;AVALIA??O DOS PROCESSOS EDUCACIONAIS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101090;LAB DE PESQ E PRAT PEDA EM C SOCIAIS IV;Complementar;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101089;SOCIOLOGIA RURAL;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101088;ANTROPOLOGIA BRASILEIRA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101087;TEORIA POLITICA II;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101086;ESPANHOL I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101084;LINGUA BRASILEIRA DE SINAIS-LIBRAS;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101163;FRANCES I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101162;SEA(CULTURA POPULAR E TEATRO);Optativa;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101072;SOCIOLOGIA BRASILEIRA;Obrigat?ia;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101066;CURRICULO E ESCOLA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101042;INGLES I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101046;LAB DE PESQ E PRAT PEDAG EM C SOCIAIS II;Complementar;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101045;TEORIA POLITICA I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101044;TEORIA ANTROPOLOGICA I;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101043;TEORIA SOCIOLOGICA II;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101029;DIDATICA;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101081;LAB DE PESQ E PRAT PEDA EM C SOCIAIS III;Complementar;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101079;PENSAMENTO POLITICO BRASILEIRO;Obrigat?ia;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7102015;INFORM?TICA B?SICA;Obrigat?ia;30;2
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101021;TEORIA DO CONHECIMENTO;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101017;POL. EDUC. E EDUCA??O B?SICA NO BRASIL;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101013;SOCIOLOGIA E EDUCA??O;Obrigat?ia;60;4
71305210;CI?NCIAS SOCIAIS (LIC) - N;2009;7101009;INTRODU??O ? CI?NCIA POLITICA;Obrigat?ia;60;4
71315110;EDUCA??O DO CAMPO (LIC) - D;2009;7101001;ANTROPOLOGIA E EDUCA??O;Obrigat?ia;60;4
71315110;EDUCA??O DO CAMPO (LIC) - D;2009;7101004;FUNDAMENTOS HIST?RICOS DA EDUCA??O;Obrigat?ia;60;4
71315110;EDUCA??O DO CAMPO (LIC) - D;2009;7101006;PRAT. DE LEITURA E PRODUCAO DE TEXTOS;Obrigat?ia;60;4
